project,num_forks,num_files,project_age,num_stars,ratio_old_volunteers,fork_entropy,num_integrated_commits,num_forks_rq2,num_files_rq2,ratio_old_volunteers_rq2,ratio_prs_with_tests,ratio_prs_with_hot_files,fork_entropy_rq2,num_closed_prs,ratio_merged_prs,num_bug_report_issues
ansible/ansible,115,342,877,7123,0.014492754,0.385038268,77,98,353,0.030769231,0.169230769,0.853846154,0.36933347,129,0.085271318,123
ansible/ansible,78,340,908,7510,0.021978022,0.350045415,33,79,322,0.043478261,0.108695652,0.869565217,0.281301031,92,0.206521739,88
ansible/ansible,68,153,938,7817,0.031578947,0.390155291,52,55,393,0.05,0.133333333,0.916666667,0.236237264,59,0.06779661,57
ansible/ansible,63,179,969,8179,0.005235602,0.38205362,41,49,448,0,0.254545455,0.836363636,0.387876169,52,0.019230769,67
ansible/ansible,63,217,999,8503,0,0.257951679,42,53,70,0,0.05,0.85,0.362191416,58,0.068965517,71
ansible/ansible,48,119,1030,8886,0.030120482,0.401051491,38,41,45,0.02173913,0.130434783,0.891304348,0.523533326,45,0.111111111,75
ansible/ansible,60,446,1061,9373,0.009615385,0.255266632,70,42,145,0.02,0.12,0.86,0.270753707,49,0.020408163,64
ansible/ansible,56,370,1089,9759,0.005,0.217681336,55,43,139,0,0.115384615,0.75,0.267963901,52,0.076923077,78
ansible/ansible,66,591,1120,10264,0.004310345,0.257348453,66,51,438,0.015384615,0.2,0.738461538,0.28297673,62,0.016129032,92
ansible/ansible,48,170,1150,10765,0.003773585,0.347639864,33,37,123,0,0.225,0.8,0.406964085,36,0.111111111,58
ansible/ansible,59,618,1181,11203,0.003460208,0.170705193,28,44,327,0,0.06,0.62,0.236965408,45,0.066666667,129
ansible/ansible,53,404,1211,11681,0.026058632,0.210365071,57,29,290,0.128205128,0.153846154,0.769230769,0.208256508,39,0.487179487,121
ansible/ansible,30,436,1242,12094,0.012269939,0.392498988,21,18,198,0.052631579,0.157894737,0.684210526,0.44039798,19,0.105263158,139
ansible/ansible,42,307,1273,12475,0.045,0.37893293,38,33,247,0.1,0.075,0.825,0.397835445,39,0.435897436,131
ansible/ansible,29,441,1303,12941,0.004329004,0.369176829,29,18,49,0.047619048,0.095238095,0.80952381,0.650997334,21,0.095238095,141
ansible/ansible,37,268,1334,13604,0.040201005,0.429582914,35,19,288,0.24,0.16,0.64,0.278387542,25,0.16,124
ansible/ansible,66,380,1364,14051,0.013636364,0.269880082,52,51,379,0.035087719,0.140350877,0.877192982,0.209526606,57,0.140350877,124
ansible/ansible,80,382,1395,14537,0.004484305,0.254361973,57,59,552,0,0.130434783,0.84057971,0.221956383,68,0.088235294,215
ansible/ansible,83,354,1426,15179,0,0.24639106,78,59,68,0.015625,0.0625,0.828125,0.401557053,63,0.111111111,173
ansible/ansible,104,656,1455,15725,0.003246753,0.221293215,101,76,511,0.009615385,0.153846154,0.884615385,0.154462,102,0.049019608,139
ansible/ansible,70,769,1486,16297,0,0.196190679,34,40,1029,0,0.235294118,0.784313725,0.172020562,49,0.142857143,146
ansible/ansible,81,176,1516,16772,0,0.379236343,61,53,157,0.015873016,0.079365079,0.920634921,0.306160778,62,0.290322581,152
ansible/ansible,94,250,1547,17328,0,0.289865403,47,55,239,0,0.160714286,0.821428571,0.285292656,53,0.41509434,142
ansible/ansible,61,449,1577,17877,0,0.281397559,24,28,318,0,0.285714286,0.885714286,0.237287196,32,0.5625,121
ansible/ansible,87,464,1608,18361,0.003546099,0.362833668,62,47,355,0,0.216666667,0.783333333,0.276983722,56,0.678571429,138
ansible/ansible,91,374,1639,18901,0.005194805,0.34626751,82,59,388,0,0.15942029,0.695652174,0.341896691,67,0.626865672,129
ansible/ansible,98,619,1669,19425,0.007194245,0.2321027,104,56,311,0.014084507,0.211267606,0.901408451,0.285757634,70,0.714285714,116
ansible/ansible,107,580,1700,19949,0.009146341,0.23503862,109,66,971,0,0.269662921,0.775280899,0.218837997,79,0.569620253,128
ansible/ansible,184,1103,1730,20477,0.008517888,0.242086343,280,180,1616,0.014005602,0.106442577,0.37254902,0.527482549,336,0.589285714,285
ansible/ansible,194,1114,1761,20946,0.05065666,0.292947672,324,153,1061,0.066666667,0.08,0.68,0.309569225,214,0.728971963,303
ansible/ansible,202,1077,1792,21619,0.008403361,0.243883229,359,139,771,0.014336918,0.107526882,0.627240143,0.29370909,271,0.712177122,274
ansible/ansible,208,816,1820,22185,0.016697588,0.236433889,208,154,514,0.027932961,0.145251397,0.826815642,0.280839695,168,0.55952381,339
ansible/ansible,195,908,1851,22911,0.024054983,0.199367858,237,148,1948,0.014851485,0.168316832,0.881188119,0.170486112,191,0.654450262,334
ansible/ansible,184,857,1881,23505,0.009398496,0.277554492,246,131,940,0.011363636,0.221590909,0.880681818,0.302525798,160,0.675,318
ansible/ansible,195,1116,1912,24114,0.002828854,0.252064655,296,138,917,0.01754386,0.251461988,0.771929825,0.302727525,166,0.596385542,324
ansible/ansible,218,882,1942,24691,0,0.25230835,271,143,757,0,0.223463687,0.793296089,0.340154333,167,0.622754491,323
ansible/ansible,208,1258,1973,25287,0.012931034,0.223984174,372,127,1462,0.015544041,0.248704663,0.777202073,0.23471144,184,0.760869565,334
ansible/ansible,184,777,2004,25945,0.005008347,0.25038462,283,131,1074,0.005555556,0.161111111,0.861111111,0.279634212,160,0.6875,1022
ansible/ansible,211,1228,2034,26640,0.004672897,0.241621162,274,150,929,0.010695187,0.219251337,0.860962567,0.284236739,176,0.676136364,381
ansible/ansible,179,952,2065,27346,0.001345895,0.256633452,296,134,771,0.006410256,0.224358974,0.852564103,0.312723778,142,0.73943662,301
ansible/ansible,143,682,2095,27922,0,0.297318112,199,101,376,0,0.231343284,0.813432836,0.448170679,119,0.672268908,223
ansible/ansible,191,1403,2126,28497,0.002621232,0.301267639,393,128,1430,0.004761905,0.323809524,0.723809524,0.276956779,197,0.624365482,289
ansible/ansible,202,877,2157,29247,0.007575758,0.251031611,307,128,364,0.015873016,0.201058201,0.830687831,0.360624662,173,0.76300578,338
ansible/ansible,214,902,2185,29882,0.00525394,0.248641861,302,140,928,0.010204082,0.219387755,0.744897959,0.279595655,186,0.758064516,375
ansible/ansible,220,1300,2216,30594,0.005988024,0.207294859,332,144,2294,0.010638298,0.303191489,0.79787234,0.185642524,173,0.716763006,426
ansible/ansible,263,1720,2246,31303,0.002887392,0.202937418,526,179,1383,0.003937008,0.232283465,0.775590551,0.232383609,224,0.669642857,360
ansible/ansible,208,703,2277,31940,0.020249221,0.215017895,303,141,1113,0.017241379,0.24137931,0.810344828,0.200940351,163,0.656441718,314
ansible/ansible,219,1237,2307,32523,0.008368201,0.221796385,361,133,956,0,0.239263804,0.754601227,0.260801187,151,0.761589404,417
ansible/ansible,252,1874,2338,33246,0.011789925,0.207416795,472,162,1572,0.01980198,0.212871287,0.732673267,0.2444019,174,0.74137931,380
ansible/ansible,207,960,2369,33936,0.003007519,0.222655378,363,121,575,0,0.202531646,0.734177215,0.291766785,136,0.757352941,247
ansible/ansible,266,1684,2399,34582,0.019630485,0.20536839,454,180,1517,0.023809524,0.182539683,0.78968254,0.213989693,228,0.763157895,331
ansible/ansible,219,1487,2430,35318,0.024509804,0.226750529,304,122,942,0.026315789,0.157894737,0.835526316,0.263750226,127,0.68503937,274
ansible/ansible,182,1848,2460,35945,0.010416667,0.202399008,216,108,1161,0.027972028,0.20979021,0.818181818,0.241857916,123,0.74796748,198
ansible/ansible,202,1529,2491,36541,0.01344086,0.195307804,346,121,886,0.012658228,0.240506329,0.816455696,0.274384226,139,0.697841727,249
ansible/ansible,249,1974,2522,37178,0.005800464,0.22328622,276,154,1223,0.01980198,0.168316832,0.752475248,0.244117722,155,0.722580645,248
ansible/ansible,220,1343,2550,37790,0.014729951,0.232927032,276,133,938,0.03902439,0.331707317,0.751219512,0.306994885,151,0.801324503,254
ansible/ansible,184,1584,2581,38328,0.030120482,0.233106648,220,101,1193,0.047619048,0.150793651,0.801587302,0.227963857,74,0.635135135,286
Atom/atom,50,83,831,2742,0.039370079,0.397176792,66,56,98,0,0,0.098360656,0.332549259,59,0.288135593,126
Atom/atom,21,64,862,4265,0,0.502575397,20,20,19,0,0,0.956521739,0.718290984,22,0.045454545,108
Atom/atom,20,35,892,5032,0,0.639416839,21,16,26,0,0,0.95,0.535416785,19,0,105
Atom/atom,16,23,923,5930,0,0.642538449,10,15,54,0,0,1,0.353161644,15,0.066666667,85
Atom/atom,8,191,954,6532,0,0.32514248,5,8,8,0,0,0.75,0.707726259,7,0.571428571,61
Atom/atom,19,142,984,6981,0,0.330544847,19,18,110,0,0,0.681818182,0.28540502,21,0.142857143,79
Atom/atom,13,71,1015,7976,0,0.592960528,9,13,149,0,0,0.923076923,0.515149462,13,0.076923077,84
Atom/atom,13,18,1045,8642,0,0.555664475,8,12,20,0,0,1,0.431500254,12,0.083333333,178
Atom/atom,19,41,1076,9307,0,0.602714158,34,20,75,0,0,1,0.466863191,25,0.12,197
Atom/atom,23,71,1107,10030,0,0.460752688,75,21,339,0,0,0.96875,0.504402931,32,0,137
Atom/atom,16,38,1135,10978,0,0.580927198,30,13,142,0,0,1,0.373319207,17,0.058823529,96
Atom/atom,22,161,1166,11905,0,0.363966251,30,17,178,0,0.052631579,0.947368421,0.479491679,19,0.052631579,97
Atom/atom,16,289,1196,12937,0,0.43837285,17,12,233,0,0.133333333,0.933333333,0.485924333,15,0.066666667,99
Atom/atom,24,268,1227,14009,0,0.21870465,17,18,23,0,0,1,0.431413821,19,0.157894737,118
Atom/atom,25,66,1257,16138,0,0.593978493,31,17,46,0,0,1,0.787900695,28,0.5,95
Atom/atom,19,80,1288,17121,0,0.564359222,15,16,37,0,0,1,0.753623914,22,0.318181818,63
Atom/atom,22,46,1319,17866,0,0.569903753,15,17,36,0,0,0.947368421,0.591085041,19,0.105263158,55
Atom/atom,24,40,1349,18673,0,0.566188264,13,13,29,0,0.076923077,1,0.732461043,13,0.076923077,62
Atom/atom,20,86,1380,19598,0,0.548811987,14,14,88,0,0.052631579,1,0.54824103,19,0,109
Atom/atom,25,146,1410,20545,0,0.642004307,18,11,47,0,0,0.909090909,0.735447644,11,0,56
Atom/atom,27,206,1441,21752,0,0.469316929,21,15,214,0,0.133333333,1,0.431876788,12,0,90
Atom/atom,24,87,1472,22852,0,0.563632205,15,17,60,0,0.055555556,0.888888889,0.62633508,18,0,98
Atom/atom,24,162,1501,23777,0,0.408262642,22,17,25,0,0,0.857142857,0.567421584,20,0.05,81
Atom/atom,17,30,1532,24899,0,0.590673417,18,13,17,0,0,0.866666667,0.685078561,13,0.076923077,61
Atom/atom,20,67,1562,25974,0,0.556319665,15,14,48,0,0,1,0.523420389,10,0.2,43
Atom/atom,11,154,1593,26953,0,0.485645039,11,6,7,0,0,1,0.744402238,6,0.5,43
Atom/atom,10,33,1623,27842,0,0.730893813,13,5,15,0,0,0.8,0.599377878,5,0.6,39
Atom/atom,21,61,1654,28547,0,0.587052111,15,12,16,0,0,0.785714286,0.685523668,12,0.583333333,69
Atom/atom,14,183,1685,29543,0,0.449428859,5,9,17,0,0,0.9,0.720421029,7,0.428571429,64
Atom/atom,30,133,1715,30502,0,0.384835977,22,24,21,0,0,0.88,0.614488458,23,0.304347826,53
Atom/atom,10,32,1746,31525,0,0.743915477,6,3,3,0,0,1,0.444587551,2,0.5,57
Atom/atom,12,209,1776,32452,0,0.418261545,7,10,200,0,0.090909091,1,0.234535386,8,0.625,15
Atom/atom,13,237,1807,33166,0,0.478835999,17,7,11,0,0.142857143,1,0.773891739,7,0.714285714,25
Atom/atom,15,372,1838,34181,0,0.325164086,6,7,8,0,0,1,0.635445822,6,0.333333333,26
Atom/atom,16,381,1866,35137,0,0.395162734,11,12,194,0,0.266666667,1,0.313396072,13,0.461538462,44
Atom/atom,17,268,1897,36064,0,0.350381038,4,5,9,0,0,1,0.708822599,4,0.5,46
Atom/atom,13,310,1927,36853,0,0.539318292,5,8,139,0,0.111111111,1,0.361805976,8,0.375,135
Atom/atom,10,229,1958,37735,0,0.524599972,4,5,15,0,0,0.8,0.670270213,3,1,52
Atom/atom,21,349,1988,38610,0,0.371902648,9,6,8,0,0,0.714285714,0.779897597,7,0.428571429,37
Atom/atom,22,230,2019,39551,0,0.484271988,25,13,30,0,0,0.588235294,0.760912185,14,0.714285714,56
Atom/atom,21,213,2050,40639,0,0.430643765,7,8,29,0,0,0.777777778,0.597953203,9,0.333333333,57
Atom/atom,26,213,2080,41788,0,0.330203016,4,7,9,0,0,0.444444444,0.710784661,8,0.375,55
Atom/atom,24,2269,2111,42764,0,0.316389162,12,10,58,0,0.0625,0.9375,0.424940301,14,0.642857143,55
Atom/atom,30,1920,2141,43677,0,0.22372327,19,11,24,0,0,0.909090909,0.643310045,10,0.8,27
Atom/atom,20,2963,2172,44396,0,0.345944677,7,6,6,0,0,0.666666667,0.640380005,6,1,45
Atom/atom,28,3717,2203,45164,0,0.339838806,10,8,12,0,0,0.888888889,0.730632189,7,1,51
Atom/atom,20,3971,2231,45852,0,0.396752601,4,4,11,0,0,0.4,0.709927179,4,0.75,42
Atom/atom,15,2199,2262,46624,0,0.463591866,0,4,9,0,0,0.5,0.745016701,3,0,37
Atom/atom,16,1419,2292,47295,0,0.356294936,12,7,7,0,0,0.428571429,0.790588009,5,0.6,39
Atom/atom,27,5316,2323,47919,0,0.16457026,9,5,8,0,0,0.666666667,0.68861816,6,0.666666667,33
Atom/atom,14,2334,2384,49073,0,0.433869862,10,6,8,0,0,0.833333333,0.656594245,6,0.666666667,28
Atom/atom,13,1767,2415,49651,0,0.442806103,4,5,20,0,0,1,0.598994445,6,0.833333333,50
Atom/atom,54,894,2445,50174,0,0.172102176,5,10,9,0,0,0.666666667,0.680898472,12,0.333333333,32
Atom/atom,39,1625,2476,50690,0,0.22484496,1,2,252,0,0.5,0.5,0.5,2,0.5,28
Atom/atom,39,1027,2506,51202,0,0.287844555,2,2,47,0,0,1,0.5,4,0.5,20
Atom/atom,52,628,2537,51647,0,0.289273042,1,5,10,0,0,0.6,0.645878085,3,0.333333333,31
Atom/atom,70,1202,2568,52110,0,0.216201617,16,3,358,0,0.428571429,0.857142857,0.666666667,7,0.571428571,25
Atom/atom,21,827,2596,52556,0,0.460669804,0,2,6,0,0,0.25,0.499988345,2,0,34
Atom/atom,39,1516,2627,52973,0,0.338049341,5,6,170,0,0.166666667,1,0.461824802,5,0.6,35
twbs/bootstrap,26,105,2,26508,0,0.820367649,5,14,20,0,0,0,0.781439,19,0.578947368,11
twbs/bootstrap,31,149,33,27735,0,0.712888279,19,16,19,0,0,0.444444444,0.553773099,18,0.388888889,11
twbs/bootstrap,24,101,63,29033,0,0.745269956,28,10,14,0,0,1,0.762196788,13,0.461538462,8
twbs/bootstrap,35,328,94,30087,0,0.73338579,30,23,54,0,0.16,0.96,0.598665961,25,0.44,10
twbs/bootstrap,24,142,124,31220,0,0.764096438,4,9,18,0,0,0.923076923,0.654472747,13,0.230769231,7
twbs/bootstrap,59,308,155,32224,0,0.580577013,39,35,212,0,0.203125,0.84375,0.573825773,64,0.40625,33
twbs/bootstrap,116,560,186,33553,0,0.475585339,36,73,227,0,0.096153846,0.971153846,0.302049353,104,0.115384615,62
twbs/bootstrap,83,1092,215,34859,0,0.550920745,19,37,101,0,0.023809524,0.976190476,0.472064122,42,0.071428571,55
twbs/bootstrap,80,726,246,36091,0,0.55106945,75,30,176,0,0.055555556,1,0.436216823,36,0,33
twbs/bootstrap,77,356,276,37086,0,0.579819727,33,27,122,0,0.242424242,1,0.38000939,33,0.090909091,35
twbs/bootstrap,70,231,307,38013,0,0.560565132,10,32,240,0,0.2,1,0.315853911,40,0.075,29
twbs/bootstrap,62,442,337,38774,0,0.576363865,73,24,113,0,0.225806452,0.967741935,0.513247674,31,0.193548387,19
twbs/bootstrap,142,1400,368,39619,0,0.492816821,40,64,295,0,0.244186047,0.976744186,0.416185881,86,0.162790698,71
twbs/bootstrap,120,743,399,40113,0,0.553695642,18,51,358,0,0.301587302,1,0.351131406,63,0.079365079,47
twbs/bootstrap,88,746,429,40115,0,0.633404229,74,20,34,0,0.272727273,1,0.718679034,22,0.181818182,32
twbs/bootstrap,112,707,460,40117,0,0.620904782,10,28,286,0,0.256410256,1,0.4947127,39,0.256410256,18
twbs/bootstrap,87,847,490,40118,0,0.673133249,71,26,98,0,0.35,1,0.582273659,40,0.2,40
twbs/bootstrap,96,419,521,40121,0,0.617079481,28,41,145,0,0.196078431,0.960784314,0.45986801,51,0.215686275,29
twbs/bootstrap,153,1082,552,40124,0,0.46745302,42,44,360,0,0.254901961,1,0.345898275,51,0.098039216,33
twbs/bootstrap,117,883,580,40128,0,0.565658615,8,41,459,0,0.230769231,0.980769231,0.456211932,52,0.192307692,39
twbs/bootstrap,83,1157,611,40128,0,0.405442712,11,30,130,0,0.128205128,1,0.421481538,39,0.230769231,16
twbs/bootstrap,116,962,641,40128,0,0.535165321,24,33,204,0,0.065217391,0.891304348,0.250702589,46,0.239130435,17
twbs/bootstrap,99,691,672,40131,0,0.522786333,19,24,185,0,0.032258065,0.870967742,0.333779691,31,0.290322581,18
twbs/bootstrap,120,1108,702,40132,0,0.509158091,35,55,190,0,0.101694915,0.779661017,0.302421793,59,0.440677966,31
twbs/bootstrap,182,2477,733,40133,0.002688172,0.280097745,99,112,233,0.006849315,0.068493151,0.924657534,0.267583366,146,0.595890411,86
twbs/bootstrap,135,867,764,40134,0.042194093,0.429462196,85,69,150,0.153846154,0.028846154,0.961538462,0.332157302,103,0.553398058,47
twbs/bootstrap,107,953,794,40135,0.053956835,0.450656986,60,44,196,0.397435897,0.051282051,0.974358974,0.371126186,77,0.584415584,22
twbs/bootstrap,114,698,825,40136,0.018442623,0.493929626,42,45,247,0.057692308,0.134615385,0.980769231,0.337238133,51,0.588235294,12
twbs/bootstrap,101,509,855,40140,0.005565863,0.597933493,46,42,280,0.053571429,0.089285714,0.982142857,0.351964209,56,0.535714286,16
twbs/bootstrap,106,560,886,40141,0.013927577,0.472149413,34,42,180,0.1,0.08,0.92,0.293933535,49,0.408163265,25
twbs/bootstrap,103,562,917,40142,0.004484305,0.566653008,20,37,482,0.046511628,0.162790698,0.953488372,0.364113113,42,0.023809524,21
twbs/bootstrap,82,450,945,40142,0.003344482,0.502554539,21,37,333,0.025,0.1,0.925,0.33496735,39,0.025641026,21
twbs/bootstrap,73,531,976,40144,0.005128205,0.41167821,22,28,300,0.033333333,0.1,1,0.298727487,28,0.107142857,18
twbs/bootstrap,58,764,1006,40148,0,0.373995753,15,32,384,0,0.171428571,0.971428571,0.276991455,33,0.03030303,10
twbs/bootstrap,74,617,1037,40153,0.020725389,0.42741543,24,31,258,0.117647059,0.058823529,0.911764706,0.302168021,34,0,16
twbs/bootstrap,74,1241,1067,40162,0.014778325,0.414180402,20,29,267,0.147058824,0.205882353,0.941176471,0.444395416,34,0.029411765,16
twbs/bootstrap,71,1178,1098,40170,0.006920415,0.555558847,6,20,256,0.095238095,0.095238095,0.904761905,0.342375681,21,0.047619048,12
twbs/bootstrap,44,951,1129,40182,0.002590674,0.520633279,4,18,30,0,0.105263158,1,0.6339224,19,0.052631579,9
twbs/bootstrap,51,583,1159,40188,0.009803922,0.58053159,9,22,288,0,0.125,0.833333333,0.239872721,24,0,21
twbs/bootstrap,57,703,1190,40196,0,0.57292553,19,21,91,0,0.096774194,0.935483871,0.445285441,30,0,20
twbs/bootstrap,68,544,1220,40203,0.026143791,0.463397229,10,25,110,0.071428571,0.178571429,1,0.503003056,28,0,10
twbs/bootstrap,78,1000,1251,40206,0,0.52323262,15,30,475,0,0.216216216,0.945945946,0.283358248,37,0.054054054,21
twbs/bootstrap,73,583,1282,40217,0,0.480624004,10,25,136,0,0.230769231,0.846153846,0.328991011,24,0,16
twbs/bootstrap,72,660,1310,40225,0.002881844,0.587513142,16,23,267,0,0.28,0.88,0.326390311,24,0.041666667,12
twbs/bootstrap,74,1217,1341,40236,0.002923977,0.558635867,11,22,60,0,0.08,0.96,0.559182809,22,0.045454545,19
twbs/bootstrap,63,1079,1371,40239,0,0.600305302,11,15,27,0,0.125,0.75,0.483980954,15,0,8
twbs/bootstrap,68,525,1402,40243,0.006993007,0.566510744,6,21,66,0,0.19047619,0.904761905,0.466488002,18,0,10
twbs/bootstrap,64,467,1432,40249,0,0.477016762,5,24,421,0,0.166666667,0.916666667,0.307421677,23,0.173913043,13
twbs/bootstrap,76,555,1463,40256,0.004587156,0.428839626,26,47,268,0.086206897,0.086206897,0.413793103,0.276754391,58,0.482758621,31
twbs/bootstrap,91,668,1494,40273,0.004587156,0.462012014,25,53,152,0.016949153,0.084745763,0.898305085,0.193771723,59,0.288135593,25
twbs/bootstrap,74,907,1524,40281,0,0.543111999,29,37,424,0,0.081632653,0.836734694,0.379532304,49,0,18
twbs/bootstrap,65,448,1555,40290,0,0.399873451,14,23,245,0,0.148148148,0.888888889,0.33422383,27,0.037037037,17
twbs/bootstrap,82,1212,1585,40297,0,0.287423238,25,35,736,0,0.105263158,0.947368421,0.28523101,38,0.052631579,15
twbs/bootstrap,75,442,1616,40303,0.003891051,0.499256019,29,33,248,0,0.093023256,0.976744186,0.329231974,42,0.095238095,9
twbs/bootstrap,74,732,1647,40309,0,0.588603665,16,24,155,0,0.096774194,0.903225806,0.430941546,31,0.032258065,10
twbs/bootstrap,67,660,1676,40315,0.009389671,0.426141176,22,25,584,0.029411765,0.147058824,1,0.515010976,33,0.060606061,13
twbs/bootstrap,58,249,1707,40321,0.004807692,0.505406589,12,17,66,0.052631579,0.052631579,0.894736842,0.576333501,19,0.105263158,8
twbs/bootstrap,56,358,1737,40326,0,0.585951422,9,16,90,0,0.210526316,1,0.449555431,19,0.157894737,12
twbs/bootstrap,69,705,1768,40572,0,0.503812913,9,23,259,0,0.125,0.833333333,0.257446713,24,0.208333333,15
twbs/bootstrap,51,469,1798,41911,0,0.579683072,11,16,42,0,0,0.7,0.550918306,20,0.35,17
twbs/bootstrap,59,1101,1829,43282,0,0.51248266,23,23,149,0,0.137931034,0.793103448,0.43399283,29,0.413793103,11
twbs/bootstrap,72,1301,1860,44667,0,0.486975446,17,22,385,0,0.28,0.84,0.49795209,24,0.25,17
twbs/bootstrap,61,476,1890,46782,0,0.342574315,31,31,335,0,0.111111111,0.861111111,0.27048986,36,0.444444444,11
twbs/bootstrap,55,538,1921,48322,0,0.530693948,20,19,264,0,0.227272727,0.909090909,0.524449228,22,0.409090909,9
twbs/bootstrap,49,531,1951,49689,0.005319149,0.455284924,24,16,331,0,0.166666667,0.944444444,0.364973008,15,0.6,9
twbs/bootstrap,70,553,1982,50983,0,0.510270023,24,25,336,0,0.088235294,0.941176471,0.275716263,33,0.393939394,38
twbs/bootstrap,58,366,2013,52322,0,0.434935455,14,23,104,0,0.076923077,0.961538462,0.304700581,25,0.08,13
twbs/bootstrap,56,524,2041,53708,0,0.407995465,23,23,418,0,0.16,0.96,0.326792703,25,0.44,19
twbs/bootstrap,55,1158,2072,55513,0,0.484386352,39,16,353,0,0.269230769,0.884615385,0.329892218,26,0.423076923,12
twbs/bootstrap,66,1500,2102,57181,0,0.617298193,47,28,399,0,0.205882353,0.911764706,0.56943496,34,0.411764706,10
twbs/bootstrap,71,572,2133,58558,0,0.54533755,29,27,261,0,0.066666667,0.888888889,0.315836291,45,0.488888889,21
twbs/bootstrap,60,468,2163,59940,0,0.511783183,51,25,494,0,0.181818182,0.795454545,0.50168404,44,0.477272727,16
twbs/bootstrap,102,1048,2194,61406,0,0.455045391,122,62,671,0,0.211009174,0.95412844,0.407441284,109,0.495412844,31
twbs/bootstrap,75,416,2225,63149,0,0.54225736,70,41,792,0,0.264150943,0.962264151,0.402269317,53,0.566037736,27
twbs/bootstrap,86,922,2255,64668,0,0.516341172,87,35,576,0,0.169811321,0.962264151,0.307614428,52,0.596153846,19
twbs/bootstrap,66,792,2286,66517,0.004310345,0.447078961,25,27,154,0,0.162162162,0.810810811,0.436686727,37,0.378378378,17
twbs/bootstrap,58,546,2316,68147,0.005128205,0.509414748,36,17,126,0,0.157894737,0.894736842,0.364328641,19,0.736842105,7
twbs/bootstrap,74,539,2347,69543,0.004504505,0.438962587,39,26,289,0,0.2,0.933333333,0.461537777,30,0.566666667,31
twbs/bootstrap,54,498,2378,71466,0,0.53727267,22,23,252,0,0.16,0.92,0.409602153,23,0.565217391,14
twbs/bootstrap,67,736,2406,72846,0,0.486782577,38,24,355,0,0.230769231,0.743589744,0.467828283,36,0.472222222,15
twbs/bootstrap,57,507,2437,74133,0,0.55754294,25,24,209,0,0.222222222,0.740740741,0.408354292,26,0.461538462,22
twbs/bootstrap,56,354,2467,75414,0,0.536428622,14,17,415,0,0.117647059,0.705882353,0.341864268,17,0.411764706,15
twbs/bootstrap,49,448,2498,76681,0,0.509685905,15,15,543,0,0.1875,0.8125,0.42437572,16,0.375,12
twbs/bootstrap,47,758,2528,77802,0,0.503175449,26,13,168,0,0.285714286,0.714285714,0.461873752,13,0.538461538,14
twbs/bootstrap,62,424,2559,78856,0,0.540881469,25,15,183,0,0.388888889,0.666666667,0.503095805,17,0.470588235,10
twbs/bootstrap,60,969,2590,79826,0,0.488849069,25,19,421,0,0.428571429,0.80952381,0.617056733,21,0.476190476,7
twbs/bootstrap,59,717,2620,80865,0,0.466642732,44,21,561,0,0.230769231,0.923076923,0.348421477,26,0.307692308,7
twbs/bootstrap,56,668,2651,81913,0,0.548409132,37,17,192,0,0.142857143,0.80952381,0.470599278,20,0.45,8
twbs/bootstrap,47,727,2681,82875,0,0.538158669,30,13,381,0,0.25,0.9375,0.541717945,15,0.733333333,12
twbs/bootstrap,44,968,2712,83869,0,0.583788334,69,13,91,0,0.1875,0.8125,0.544146681,16,0.4375,8
twbs/bootstrap,34,1041,2743,84953,0,0.670815992,70,9,97,0,0.333333333,0.833333333,0.565374733,10,0.2,10
twbs/bootstrap,39,456,2771,86035,0,0.461082707,10,19,368,0,0.263157895,0.947368421,0.461799507,13,0.307692308,12
